ID;NOME ORG;Latitude;Longitude
1801;46.971.688/0001-58 | ASSOCIAÇÃO TABERNACULO DA ADORAÇÃO;-23,490809;-46,3913738
1802;46.979.765/0001-16 | ASSOCIAÇÃO DESPORTIVA FAMILIA BATE DE FRENTE;-23,6169391;-46,4709275
1803;46.986.280/0001-50 | VERCIA MENTE PSICO;-23,5739447;-46,534685
1804;46.990.058/0001-20 | ASSOCIAÇÃO BENEFICENTE RAABE;-23,5586005;-46,4172575
1805;46.995.020/0001-40 | INSTITUTO BEXIGA;-23,5979485;-46,5114111
1806;47.011.778/0001-60 | ASSOCIAÇÃO . FONTE DE AMOR E SOLIDARIEDADE;-23,9314116;-46,7503796
1807;47.028.407/0001-90 | IGREJA PENTECOSTAL O REI ESTA VOLTANDO - MINISTERIO SALVANDO VIDAS;-23,6819032;-46,6672051
1808;47.042.959/0001-53 | INSTITUTO REINVENTA-TE;-23,4878848;-46,6465955
1809;47.060.615/0001-77 | ASSOCIAÇÃO COMUNIDADE SEM FRONTEIRAS;-23,7347859;-46,6840308
1810;47.079.778/0001-00 | COMUNIDADE E CIDADANIA PARQUE RESIDENCIAL DOS LAGOS;-23,7488221;-46,6624432
1811;47.093.448/0001-60 | CASA DE APOIO ORIENTAÇÃO E PREPARAÇÃO A VIDA NA ADOLESCENCIA E IDOSO VOVO BENEDITA DE ANGOLA;-23,6921074;-46,6585487
1812;47.112.430/0001-69 | PALAVRA DA VIDA EM CRISTO;-23,5549438;-46,467889
1813;47.138.516/0001-60 | ASSOCIAÇÃO ESPÍRITA ALLAN KARDEC DE SÃO MATEUS;-23,5919957;-46,4875665
1814;47.154.095/0001-61 | ASSOCIACAO NOVA ALVORADA DE APOIO AO IMIGRANTE;-23,4912425;-46,4832392
1815;47.154.903/0001-90 | ASSEMBLEIA DE DEUS AMENDOEIRAS;-23,6871815;-46,7482466
1816;47.204.679/0001-02 | ASSOCIACAO ARTECULTURA;-23,459639;-46,6234945
1817;47.210.373/0001-50 | ILÉ ASÉ TOBI ÒGÚN K'ÓLADE;-23,5278012;-46,4669733
1818;47.253.355/0001-56 | PROJETO VOLTE A SONHAR;-23,6310188;-46,6698928
1819;47.260.161/0001-88 | CENTRO PAROQUIAL DE ASSISTÊNCIA DE VILA MARIA;-23,5120652;-46,5847877
1820;47.287.235/0001-70 | INSTITUTO TIA FLAVIA ESTRELAS DO AMANHA;-23,5849804;-46,4053931
1821;47.296.884/0001-37 | SOCIEDADE DE ENSINO PROFISSIONAL E ASSISTENCIA SOCIAL;-23,4874073;-46,4291664
1822;47.300.664/0001-30 | ASSOCIAÇÃO JOSÉ NOBIO;-23,7277528;-46,706779
1823;47.313.611/0001-53 | ASSOCIACAO COMUNITARIA PORTA DAS AGUAS;-23,6051117;-46,3986303
1824;47.313.950/0001-30 | ASSOCIAÇÃO BEM QUE ME FAZ;-23,461268;-46,7170717
1825;47.325.443/0001-16 | COMUNIDADE SEMEAR CHURCH - SEMEANDO EM VIDAS;-23,5007298;-46,4059125
1826;47.333.508/0001-75 | INSTITUTO BENEFICENTE TRANSFORMACAO E VIDA;-23,5186456;-46,425891
1827;47.388.485/0001-04 | IGREJA EVANGELICA PENTENCOSTAL ADONAI;-23,4659225;-46,6827531
1828;47.401.353/0001-67 | ASSOCIAÇÃO DOS MORADORES DO CALIFORNIA VILA MORAES;-23,6417331;-46,6123811
1829;47.404.920/0001-39 | ASSOCIACAO MOVIMENTO DE MORADIA MOVER E LUTAR MMML;-23,6102947;-46,4311055
1830;47.413.513/0001-98 | TURMA DA TOUCA ACRS;-23,6462244;-46,7865904
1831;47.415.067/0001-50 | ASSOCIAÇÃO ACADÊMICA ANGOLANA DE SÃO PAULO;-23,5442223;-46,6412745
1832;47.454.216/0001-90 | INSTITUTO SOCIAL TRANÇAMOR TERRITÓRIO;-23,6721084;-46,7508715
1833;47.454.275/0001-69 | ASSOCIAÇÃO MARIA MARQUES;-23,5677547;-46,492717
1834;47.459.524/0001-09 | SOCIEDADE AMIGOS DO BAIORRO SICILIANO ANGLO BRASILEIRA;-23,5423616;-46,6946685
1835;47.461.264/0001-06 | INSTITUTO SEVERINO FABRIANI PARA CRIANÇAS SURDAS;-23,5173757;-46,4069878
1836;47.461.645/0001-95 | ASSOCIAÇÃO E NUCLEOS, SOCIEDADE DE MORADORES VILA CRISTALIA, SÃO JOAO CLIMACO E SACOMA;-23,6297943;-46,5819855
1837;47.468.186/0002-52 | CLUBE DA TURMA - SOCIAL BOM JESUS;-23,6818233;-46,7633965
1838;47.478.628/0001-60 | ASSOCIACAO COMUNITARIA DO JARDIM MELIUNAS VIC E LU;-23,4979207;-46,3702012
1839;47.488.354/0001-90 | INSTITUTO SOCIAL TRUTA FORTE;-23,5067674;-46,5669785
1840;47.488.652/0001-80 | AURORA SOLIDÁRIA;-23,7717204;-46,6759664
1841;47.532.283/0001-86 | ASSOCIACAO DE APOIO AS FAMILIAS VULNERAVEIS;-23,5077681;-46,4585051
1842;47.542.586/0001-80 | ASSOCIACAO ASSERTAO;-23,6476239;-46,7435408
1843;47.561.326/0001-51 | TENDA DE UMBANDA OGUM MEGE E SR BRASA DANA;-23,7738436;-46,6809182
1844;47.583.473/0001-22 | UNIAO DOS MORADORES DOS BAIRROS DO DISTRITO DO GRAJAU;-23,7626019;-46,6861849
1845;47.637.735/0001-94 | IGREJA ASSEMBLÉIA DE DEUS RIO DE VIDA E VITORIA;-23,467889;-46,6909106
1846;47.641.339/0001-30 | IGREJA EVANGELICA MINISTERIO CANDEIA;-23,5407848;-46,4940208
1847;47.663.913/0001-51 | ENTIDADE PROVIDE - PROJETO VIDAS EM DESENVOLVIMENTO;-23,5180333;-46,3863922
1848;47.674.806/0001-29 | ASSOCIAÇÃO DE MORADORES DO FILZAO DE AMERICANOPOLIS E ADJACENCIA;-23,6816524;-46,6480848
1849;47.676.473/0001-77 | PRIMADO ORGANIZAÇÃO FEDERATIVA DE UMBANDA E CANDOMBLÉ DO BRASIL;-23,5391059;-46,5818332
1850;47.679.331/0001-63 | INSTITUTO BENEFICENTE IGUATEMI;-23,6021139;-46,4356468
1851;47.702.946/0001-63 | ASSOCIACAO FAMILIA CANAA A TERRA PROMETIDA MANDAGUACU;-23,6578412;-46,7474975
1852;47.757.061/0001-61 | ENTRE JARDINS;-23,4994187;-46,530602
1853;47.843.854/0001-01 | IGREJA EVANGELICA ASSEMBLEIA DE DEUS MINISTERIO PLENA PAZ;-23,5233546;-46,4134774
1854;47.846.385/0001-76 | ASSOCIAÇÃO COMUNITÁRIA CULTURAL SOCIAL E DESPORTIVA MASTER 81 CIDADE TIRADENTES;-23,5894554;-46,3947843
1855;47.847.005/0001-18 | IGREJA BATISTA VENHA TEU REINO;-23,4796005;-46,7646179
1856;47.858.113/0001-96 | IGREJA DA FE DO BRASIL;-23,5547576;-46,6328276
1857;47.912.894/0001-50 | IPDL - IGREJA PENTECOSTAL DEUS É A LIBERTAÇÃO;-23,4926284;-46,4184255
1858;47.946.635/0001-40 | INSTITUTO E. VIDAS;-23,527536;-46,4075319
1859;47.960.106/0001-09 | ASSOCIACAO AMIGOS CAMBALHOTA DO BEM;-23,5398927;-46,4156959
1860;47.980.660/0001-40 | ASSOCIAÇÃO ONG DEUS DÁ O CRESCIMENTO ( FAZENDO UMA CRIANÇA SORRIR);-23,6314965;-46,4683191
1861;47.992.374/0001-02 | INSTITUTO FAMILIA VIDA NOVA BRASIL;-23,7916619;-46,7264448
1862;48.013.814/0001-97 | ASSOCIAÇÃO BENEFICENTE MARAISA ZUMBA;-23,4912798;-46,4319714
1863;48.017.824/0001-09 | SAIF - SERVIÇO ASSITENCIAL INDEPENDENCIA EM FOCO;-23,5178224;-46,4139864
1864;48.041.115/0001-50 | NÚCLEO ESPÍRITA SEGUE A JESUS;-23,4926249;-46,6556067
1865;48.042.033/0001-20 | IGREJA APÓSTOLICA CURANDO NAÇÕES;-23,4870905;-46,4364371
1866;48.053.468/0001-70 | IGREJA PENTECOSTAL MINISTERIO LEAO DA TRIBO DE JUDA CURA E LIBERTACAO NO BRASIL LIVRE;-23,4692854;-46,6952308
1867;48.059.733/0001-28 | ASSOCIACAO GUARDIAS DO BEM;-23,5143134;-46,5519211
1868;48.067.592/0001-95 | INSTITUTO GRATIDÃO PELA VIDA;-23,8151791;-46,7062443
1869;48.067.630/0001-00 | UNIDOS PODEMOS FAZER MAIS;-23,434171;-46,579885
1870;48.083.984/0001-48 | FUNDAÇÃO MARCIO EDUARDO BARONE BRANDÃO;-23,7309082;-46,7038555
1871;48.095.125/0001-79 | ASSOCOAÇÃO FAMILIA JARDIM VITORIA LL;-23,572179;-46,3992611
1872;48.101.179/0001-08 | INSTITUTO PROJETO NEYMAR COVER;-23,6906873;-46,6589778
1873;48.103.501/0001-20 | ASSOCIAÇÃO VILA PREL;-23,6461607;-46,7538702
1874;48.137.016/0001-77 | ESPORTE CLUBE 1 DE MAIO PARQUE SANTA RITA;-23,5146178;-46,413509
1875;48.146.388/0001-60 | INSTITUTO SOCIAL CULTURAL ALIPIO GABRIELA;-23,6758562;-46,6453631
1876;48.152.487/0001-54 | ASSOCIAÇÃO CULTURAL E COMUNITÁRIA VILA DOS HERÓIS;-23,4648056;-46,6713545
1877;48.175.316/0001-40 | IAA INSTITUTO AMOR & ACAO;-23,4993678;-46,5827959
1878;48.203.377/0001-74 | ASSOCIAÇÃO BRILHO DO AMANHECER;-23,582802;-46,3806245
1879;48.222.126/0001-37 | INSTITUTO AMAR E CUIDAR;-23,4885913;-46,7561228
1880;48.233.654/0001-91 | IGREJA EVANGELICA CRISTA PENTECOSTAL TRES PODERES;-23,4931263;-46,6672746
1881;48.241.897/0001-71 | FEDERAÇÃO PAULISTA DE KARATE;-23,5489268;-46,6318899
1882;48.249.320/0001-06 | SOCIEDADE AMIGOS DAS VILAS PROGRESSO IARA E  MORRO GRANDE;-23,4719977;-46,7049808
1883;48.314.245/0001-10 | ASSOCIAÇÃO TE QUERO INFINITAMENTE BEM;-23,6449484;-46,6584801
1884;48.323.978/0001-10 | ASSOCIAÇÃO ESPERANÇA DO BEM AEB;-23,690102;-46,797216
1885;48.354.706/0001-88 | IGREJA CRISTA EM FAMILIA - MINISTERIO PARA NACOES;-23,6450126;-46,6558268
1886;48.393.326/0001-52 | IGREJA VÉTERO-CATÓLICA NO BRASIL;-23,5475488;-46,4121556
1887;48.401.465/0001-80 | MINISTÉRIO APOSTÓLICO REINO ATIVO;-23,7705812;-46,6806799
1888;48.410.429/0001-83 | INSTITUTO ESPERANCA AGAPE;-23,4564412;-46,6739952
1889;48.420.251/0001-51 | IGREJA UNIDA;-23,6052673;-46,5148851
1890;48.438.178/0001-45 | INSTITUTO FE EM ACAO;-23,6245626;-46,479792
1891;48.482.523/0001-48 | ASSOCIAÇÃO TOQUE DE PRIMEIRA;-23,5490664;-46,4049753
1892;48.486.740/0001-06 | CLUBE DE MALHA E BOCHA UNIDOS DE GOULART;-23,5019511;-46,5214112
1893;48.504.481/0001-07 | ASSOCIAÇÃO 66 DI FAVELA;-23,503117;-46,7423902
1894;48.513.865/0001-88 | PRIMEIRA IGREJA BATISTA EM JARDIM ROBRU;-23,5172492;-46,4144728
1895;48.517.073/0001-81 | IDH-INSTITUTO DESENVOLVIMENTO HUMANO;-23,5025982;-46,4146385
1896;48.555.775/0142-90 | OBRA SOCIAL NOSSA SENHORA DA GLORIA SAGRADA FAMÍLIA FAZENDA DA ESPERANÇA;-23,8436525;-46,7464465
1897;48.562.393/0001-53 | AÇÃO  SOCIAL ARTE DE VIVER EM MOVIMENTO;-23,5371113;-46,5992476
1898;48.573.299/0001-08 | SOCIEDADE AMIGOS DOS BAIRROS ITAPOLIS PARAGUASSU ADJACENCIAS;-23,5976503;-46,5012878
1899;48.595.046/0001-27 | ESPACO EDUCACIONAL CULTURAL E ESPORTIVO QUILOMBO GUARANI;-23,7241328;-46,7639871
1900;48.628.312/0001-70 | INSTITUTO DEUS É POR NÓS;-23,4665101;-46,683682
1901;48.658.101/0001-80 | CONVENCAO DAS IGREJAS INDEPENDENTES DO ESTADO DE SAO PAULO;-23,6044271;-46,4526195
1902;48.688.116/0001-91 | INSTITUTO PONTA DA PRAIA;-23,5029503;-46,6990932
1903;48.718.066/0001-48 | ASSOCIAÇÃO DE MORADORES NOVA VITÓRIA ESPERANÇA;-23,591512;-46,3908387
1904;48.732.143/0001-14 | SOCIEDADE AMIGOS DE CALMON VIANA E VILAS ADJACENTES;-23,522001;-46,4265349
1905;48.744.635/0001-20 | IGREJA BATISTA INDEPENDENTE EM LAUZANE PAULISTA;-23,4828068;-46,6428453
1906;48.784.674/0001-50 | IGREJA PENTECOSTAL MISSAO RENOVADA;-23,4605742;-46,6517497
1907;48.784.689/0001-19 | INSTITUTO SOCIAL E CULTURAL EDUCACIONAL RENASCIMENTO;-23,4251697;-46,7157695
1908;48.793.702/0001-04 | ASSOCIACAO GREMIO RECREATIVO ESPORTIVO E CULTURAL LOKO E POKO;-23,4495279;-46,5967099
1909;48.818.168/0001-35 | ASSOCIAÇÃO BENEMERITA ANJOS DE LUTA NO BRASIL;-23,5294079;-46,4177569
1910;48.821.645/0001-11 | INSTITUTO SOMOS TODOS FILHOS DA TERRA;-23,4525056;-46,5844701
1911;48.827.316/0001-88 | ASSOCIAÇÃO BENEFICENTE TALENTO E VITÓRIA;-23,5578885;-46,4918431
1912;48.834.128/0001-87 | ASSEMBLÉIA DE DEUS CONQUISTANDO TERRITÓRIO;-23,4903124;-46,3980972
1913;48.839.325/0001-99 | CDC CLAMOER DAS COMUNIDADES;-23,5816;-46,3918272
1914;48.849.356/0001-20 | ASSOCIAÇÃO DONA SANTA;-23,4401174;-46,710369
1915;48.889.130/0001-53 | CENTRO  CULTURAL ILE ASE ARAWA IBEIJE;-23,6592749;-46,643287
1916;48.935.728/0001-31 | ASSOCIACAO ATLETICA CLUBE DE MALHA JARDIM SOARES;-23,5487991;-46,4008613
1917;48.952.181/0001-82 | ASSOCIAÇÃO CUIDADO AO PRÓXIMO;-23,5884765;-46,5992098
1918;48.958.536/0001-40 | PROJETO N.O.V.E.;-23,7862832;-46,6835534
1919;48.962.882/0001-00 | AKS - ASSOCIACAO DE KARATE SHORINJI;-23,5657974;-46,4596142
1920;48.982.641/0001-15 | ASSOCIAÇÃO CULTURAL E EDUCACIONAL PERSEVERANÇA;-23,4861126;-46,4312833
1921;48.995.387/0001-90 | ASSOCIACAO DEIXAI VIR A MIM OS MEUS PEQUENINOS;-23,4793182;-46,7598574
1922;49.038.116/0001-09 | INSTITUTO SOCIAL COMUNIDADE CONDOMINIO 23;-23,450909;-46,7299183
1923;49.050.783/0001-07 | ASSEMBLEIA DE DEUS - ADMUVN;-23,4859959;-46,4600788
1924;49.077.829/0001-81 | CENTRO COMUNITÁRIO NOSSA SENHORA APARECIDA;-23,4621144;-46,6533268
1925;49.080.013/0001-07 | G.R.C.E.S UNIDOS DE GUAIANASES;-23,5415928;-46,4098988
1926;49.102.071/0001-94 | INSTITUTO AMIGO SECRETO;-23,509903;-46,5149855
1927;49.130.906/0001-10 | IGREJA MINISTERIO ASSEMBLEIA E DEUS ORANDO PELAS NAÇOES;-23,4781417;-46,7565933
1928;49.146.066/0001-83 | ASSOCIAÇÃO DOS RADICAIS NO BRASIL;-23,741563;-46,707455
1929;49.249.375/0001-89 | ASSOCIAÇÃO AKALANTO;-23,7539266;-46,7012659
1930;49.266.186/0001-14 | GLAUCIENE ARAUJO LUCENA;-23,484103;-46,4164206
1931;49.304.043/0001-50 | ASSOCIAÇÃO JARDIM NOVO HORIZONTE;-23,5871809;-46,4369948
1932;49.316.025/0001-98 | ORGANIZAÇÃO PROJETO CORRENTE DO BEM;-23,6440519;-46,7631244
1933;49.317.798/0001-99 | ASSOCIAÇÃO COMUNITÁRIA JARDIM GUARAU;-23,5938989;-46,764256
1934;49.336.179/0001-41 | CLUBE DA COMUNIDADE ABELINO SOARES DE ANDRADE;-23,4993724;-46,4443498
1935;49.348.050/0001-53 | ASSOCIAÇÃO ALCANÇANDO VELAS;-23,5491977;-46,4386467
1936;49.356.157/0001-43 | LACE NÚCLEO DE AÇÕES PARA A CIDADANIA NA DIVERSIDADE;-23,7225026;-46,7001455
1937;49.370.753/0001-88 | INSTITUTO FAMÍLIA CONSTRUINDO O FUTURO;-23,5468043;-46,3882488
1938;49.434.238/0001-14 | ASSOCIAÇÃO DE AJUDA DE MORADORES E ANIMAIS EM SITIÇAO DE RUA -AAMAR;-23,5272016;-46,470795
1939;49.436.596/0001-66 | ASSOCIAÇÃO VIDA NOVA EM CRISTO;-23,4618068;-46,578677
1940;49.462.557/0001-33 | ASSOCIAÇÃO ESPORTIVA CULTURAL REDE;-23,574804;-46,500484
1941;49.475.862/0001-60 | CENTRO SOCIOCULTURAL PARA QUE NAO PERECA;-23,5758437;-46,5184505
1942;49.485.009/0001-29 | AÇÃO E DOAÇÃO GÊNESIS;-23,5234297;-46,4715972
1943;49.494.289/0001-31 | IGREJA DE NOSSO SENHOR JESUS CRISTO;-23,5343578;-46,562505
1944;49.494.289/0003-01 | IGREJA DE NOSSO SENHOR JESUS CRISTO;-23,5632677;-46,5336106
1945;49.494.289/0005-65 | IGREJA DE NOSSO SENHOR JESUS CRISTO;-23,502357;-46,4418397
1946;49.496.293/0001-39 | EU ACREDITO NA PROMOÇÃO HUMANA;-23,6594964;-46,7413836
1947;49.508.092/0001-04 | ASSOCIACAO R1;-23,5804053;-46,406914
1948;49.615.993/0001-03 | ASOVEMBRA - ASOCIACION DE IMIGRANTES VENEZOZOLANOS EM BRASIL;-23,7220078;-46,6810859
1949;49.623.121/0001-89 | ASSOCIAÇÃO ANJO DE LUZ;-23,4342416;-46,7485113
1950;49.634.342/0001-52 | TEMPLO DE UMBANDA CABOCLA JUREMA E BAIANO ZÉ DA LAGOA;-23,4442914;-46,5865677
1951;49.650.323/0001-10 | ASSOCIAÇÃO DESEJO DE CRESCER DE SÃO PAULO;-23,6587507;-46,7597064
1952;49.673.195/0001-20 | INSTITUTO EU ACHO UM ABSURDO;-23,6790568;-46,6674785
1953;49.706.527/0001-25 | IGREJA PRIMITIVA PRIMEIRO AMOR;-23,4718731;-46,6452765
1954;49.726.103/0001-22 | SALVANDO CORACOES;-23,576613;-46,5813447
1955;49.744.703/0001-13 | ASSOCIAÇÃO BENEFICENTE NOVA ESPERANÇA JARDIM DAS OLIVEIRAS;-23,4979346;-46,3734289
1956;49.748.004/0001-41 | ASSOCIACAO DE MULHERES E AMIGOS NEIDE SABINO;-23,5074035;-46,5228416
1957;49.779.830/0001-58 | ONG ABAYOMI EM PROL DOS PEQUENINOS;-23,5381988;-46,4131298
1958;49.814.867/0001-70 | PROJETO CRACO HELP;-23,4962482;-46,6492355
1959;49.826.902/0012-23 | NUCLEO ASSISTENCIAL FRATERNO;-23,5500562;-46,5458276
1960;49.827.706/0001-10 | INSTITUTO SOCIAL YADAH;-23,5191765;-46,5777855
1961;49.872.336/0001-33 | SAJU ORGANIZAÇÃO CULTURAL, SOCIAL E ARTÍSTICA DO JD. UMUARAMA;-23,6440342;-46,7711466
1962;49.918.556/0001-50 | INSTITUTO PRÓ-ATIVE;-23,4090933;-46,739406
1963;49.925.642/0001-90 | OS DOZITOS: LAZER, CULTURA, ESPORTE E SOCIAL;-23,538653;-46,4848377
1964;49.929.524/0001-50 | INSTITUTO LYGIA JARDIM;-23,4990066;-46,6081637
1965;49.930.279/0001-00 | IGREJA PENTECOSTAL ATE ULTIMO HOMEM;-23,4683984;-46,6760728
1966;49.946.208/0001-97 | ASSOCIAÇÃO RECREATIVA DE CULTURAS POPULARES CULTURAL DA SUL;-23,7757873;-46,6916825
1967;49.947.221/0001-60 | ASSOCIAÇÃO BENEFICENTE LAR PÃO;-23,441875;-46,5909034
1968;49.948.939/0001-71 | TEMPLO DE UMBANDA LUZ, AMOR E LEI - LUAL;-23,5219033;-46,4555673
1969;49.976.640/0001-20 | SODEVIBRA;-23,5464107;-46,632434
1970;49.981.473/0001-06 | ASSOCIAÇÃO CENTRO VIVO;-23,5343667;-46,6428329
1971;49.982.024/0001-82 | INSTITUTO REDENÇÃO DE ASSISTÊNCIA SOCIAL E CULTURA;-23,4844345;-46,4266864
1972;49.998.200/0001-74 | INSTITUTO VILMA MARTINS;-23,6252751;-46,7513565
1973;49.998.436/0001-00 | ASSOCIACAO ACAO SOCIAL EDUCACIONAL E CULTURAL MAES DA RAPP;-23,684877;-46,7499105
1974;50.011.660/0001-46 | REFUGIO DE UMBANDA LUZ DIVINA;-23,5524825;-46,4082872
1975;50.046.109/0001-38 | OSEM ONG SEMEADORES EM MISSÃO;-23,7116365;-46,68893
1976;50.056.914/0001-42 | ASSOCIAÇAO MULHERES IMIGRANTES DA GRANDE SAO PAULO;-23,5229182;-46,6419242
1977;50.096.439/0001-38 | CENTRO SOCIOCULTURAL TABITA;-23,573265;-46,5009659
1978;50.115.990/0001-81 | IGREJA EVANGELICA GARIMPEROS DE CRISTO;-23,5163101;-46,4829696
1979;50.153.163/0001-82 | MINISTERIO FAMILIA EM CRISTO;-23,7375622;-46,7078593
1980;50.246.529/0001-68 | CAMP PINHEIROS;-23,5607162;-46,6851913
1981;50.292.284/0001-05 | I IGREJA UNIDA DO JARDIM NAZARE;-23,5177787;-46,4013212
1982;50.331.941/0001-86 | ASSOCIAÇÃO DOS MORADORES E TRABALHADORES DO JARDIM SÃO PAULO;-23,5602883;-46,3984372
1983;50.347.056/0001-95 | IGREJA PENTECOSTAL BETEL REINO DE DEUS;-23,628709;-46,6114943
1984;50.392.086/0001-13 | PROJETO SOCIAL SOUL SAMBA;-23,499823;-46,693084
1985;50.392.123/0001-93 | PROJETO SOCIAL CURADOS PARA CURAR;-23,4272219;-46,7143588
1986;50.459.605/0001-13 | ASSOCIAÇÃO AMIGOS DO CAMPO DO TORTO;-23,5669648;-46,4953401
1987;50.476.283/0001-10 | ASSOCIACAO INTEGRACAO HAITI BAHIA VIDAS NEGRAS IMPORTAM;-23,6414532;-46,7446908
1988;50.480.997/0001-00 | ASSOCIAÇÃO ROUXINOL BEM VIVER;-23,504981;-46,5177388
1989;50.510.559/0001-30 | INSTITUTO CRIAR;-23,6035208;-46,7294251
1990;50.514.182/0001-97 | INSTITUTO AMIGOS DO SANTA;-23,5554078;-46,5103368
1991;50.559.238/0001-20 | ASSOCIAÇÃO NACIONAL COMUNITARIA DE MÃES E AMIGOS DA CRIANÇA E DO ADOLESCENTE ? AMAR NACIONAL;-23,604536;-46,3981807
1992;50.590.159/0001-81 | COMUNIDADE CRISTÃ INSPIRE VIDAS;-23,5146087;-46,4380386
1993;50.600.685/0001-85 | INSTITUTO RAISSA PINHEIRO;-23,4911606;-46,7226959
1994;50.625.139/0001-07 | SORTE GRANDE ENTRE AMIGOS;-23,5961212;-46,6415528
1995;50.625.778/0001-64 | ILE DANGBE ASE KANKOFO IFE;-23,508517;-46,3917653
1996;50.675.591/0001-75 | JUNTOS SOMOS MAIS FORTES - ASSOCIAÇÃO DE MORADORES ROSEIRA II;-23,5605915;-46,3937227
1997;50.697.420/0001-47 | ASSOCIAÇÃO AZUIS DA LESTE;-23,5781129;-46,5121828
1998;50.709.120/0001-30 | ASSOCIAÇÃO BENEFICENTE E PROMOCIONAL BELEM;-23,545515;-46,5961961
1999;50.727.301/0001-90 | ONG RENOVO JARAGUA;-23,4527975;-46,7427539
2000;50.732.439/0001-87 | ASSOCIACAO DE AMIGOS E MORADORES DO JARDIM INDEPENDENCIA E BAIRROS ADJACENTES;-23,5831609;-46,5559518
2001;50.740.321/0001-09 | ARRO - ORGANIZAÇÃO DE RESGATE DE REFUGIADOS AFEGÃOS;-23,521932;-46,6474868
2002;50.745.802/0001-07 | ASSOCIAÇÃO UM NOVO COMEÇO;-23,5071525;-46,4580168
2003;50.772.163/0001-60 | ASSOCIACAO BENEFICENTE SALVANDO VIDAS ESPARTA BJJ;-23,4365296;-46,7528211
2004;50.782.898/0001-75 | ASSOCIAÇÃO INSTITUTO CLARA FE;-23,6411204;-46,7415875
2005;50.790.358/0001-33 | IE FOLEGO DE VIDA JD. PRIMAVERA;-23,4973726;-46,6670602
2006;50.805.132/0001-69 | ASSOCIAÇÃO DE RECICLAGEM UNIAO DA CAPELA;-23,7190384;-46,7062627
2007;50.806.453/0001-88 | IEP-SHALOM -MINISTÉRIO CASA DO PÃO;-23,5464681;-46,509494
2008;50.812.930/0001-18 | ASSOCIACAO DESENVOLVE NO ESPECTRO;-23,5521684;-46,6461091
2009;50.822.032/0001-40 | INSTITUTO SOCIAL AMIGO INCOMPARÁVEL;-23,6318062;-46,7672628
2010;50.885.880/0001-07 | ONG ESPORTIVA CULTURAL TRICOLOR DO PARQUE;-23,5305166;-46,4648065
2011;50.909.686/0001-06 | ASSOCIAÇÃO DO LADO DE BAIXO DA LINHA DO TREM;-23,4904858;-46,4510031
2012;50.923.126/0001-06 | IGREJA PENTECOSTAL EMANUEL ETERNO;-23,5262614;-46,4647784
2013;50.941.412/0001-02 | ASSOCIACAO AMIGOS DO BEM BRACOS FORTE;-23,4698194;-46,690644
2014;50.955.807/0001-56 | IGREJA AMOR QUE MOVE;-23,451634;-46,6820819
2015;50.964.606/0001-15 | ASSOCIAÇÃO COMUNITÁRIA MÃOS UNIDAS PELA PAZ;-23,586042;-46,396105
2016;50.970.534/0001-19 | ASSOCIAÇÃO VITORIA SOUZA;-23,8489208;-46,6969025
2017;50.975.251/0001-60 | INSTITUTO CIDADANIA SEM FRONTEIRAS;-23,5079086;-46,451797
2018;50.975.874/0001-32 | PROJETO FUTEBOL PEQUENINOS NO JARDIM ARACATI;-23,7336177;-46,7456944
2019;50.978.460/0001-67 | GÊMIO ESPORTIVO SOCIAL CULTURAL CATADOS FUTSAL;-23,4718408;-46,5695288
2020;50.992.277/0001-16 | IGREJA EVANGELICA APOSTOLICA CRESCENDO EM CRISTO;-23,5096232;-46,4612128
2021;50.992.415/0001-67 | CIA ANATOTE;-23,6840667;-46,7978095
2022;51.032.517/0001-01 | IGREJA APOSTÓLICA MINISTÉRIO AMAR;-23,7460191;-46,6705812
2023;51.049.115/0001-01 | INSTITUTO ALIANCA PLENA;-23,552285;-46,516106
2024;51.057.987/0001-11 | ASSOCIAÇÃO RELIGIOSA TERREIRO ILE ASE AFIN OYO OMIM ALA;-23,5557714;-46,6395571
2025;51.060.462/0001-35 | ASSOCIAÇÃO PROJETO GERANDO FRUTOS;-23,4615242;-46,6718751
2026;51.150.550/0001-28 | ASSOCIACAO MENINAS DO BIXIGA FUTEBOL FEMININO;-23,5542656;-46,6400126
2027;51.158.848/0007-70 | ASSOCIAÇÃO OBRAS SOCIAIS SANTA CRUZ;-23,4520732;-46,6273828
2028;51.170.843/0001-77 | IGREJA BATISTA DE VILA MORAIS;-23,6372614;-46,6130168
2029;51.181.729/0001-42 | INSTITUTO COOPER D;-23,558922;-46,5022896
2030;51.212.438/0001-74 | ASSOCIACAO ENERGIZANDO VIDAS;-23,6722224;-46,6953722
2031;51.213.676/0001-02 | SOCIEDADE AMIGOS DO JARDIM CLIMAX;-23,6394551;-46,6064376
2032;51.230.894/0001-47 | INSTITUIÇÃO DE ASSISTÊNCIA SOCIAL DO JARDIM PRINCESA;-23,4553316;-46,6925762
2033;51.252.980/0001-50 | ASSOCIAÇÃO ESTRELINHA MARIAH;-23,5158418;-46,4209625
2034;51.283.319/0001-02 | ASSEMBLEIA DE DEUS SEMEANDO A PALAVRA;-23,7239077;-46,6797297
2035;51.283.564/0001-10 | AÇÃO SOCIAL ME AJUDA AI;-23,6701471;-46,7538093
2036;51.325.949/0001-00 | GREMIO ESPORTIVO E SOCIAL PSICO JARDIM BRASIL - GESPJB;-23,4857633;-46,5723537
